-8.169092125457017017e-01,7.322889263182926767e-01
-2.227578572760328113e-01,-4.392489174956305531e-01
3.962574113342892668e-01,-4.881612513620974259e-01
-4.145085154635684277e-01,-1.532553520530283986e-01
-6.627936597535099006e-01,2.409253392246021308e-01
-1.885684497908012736e+00,1.897127374358021257e+00
-5.001261958033709210e-01,-9.455842888397200108e-01
8.253812382227797284e-02,7.031595402501004122e-01
-5.850061279948295390e-01,1.256408926020620154e+00
9.534668128996119929e-01,-8.986859838122822630e-01
4.900126588984973219e-01,-7.048958418919365476e-01
-5.420838848778104513e-01,-7.228692186238104833e-01
9.991688671454138637e-01,-1.937294331420497950e-01
6.270683392289241320e-01,-5.134476989329999075e-01
5.198318291304134808e-01,-3.169679531000771933e-01
-4.111069943179360697e-01,9.499990237741987587e-01
-5.333885874220133383e-01,8.126388474821596430e-01
3.659167833582026574e-01,-1.371235217956883856e+00
-1.434663341359805055e-01,-3.073942048231571023e-01
9.073957289426128892e-01,-1.875849829450431383e-01
-2.266294676242849304e-01,-3.561587631128543818e-01
-1.734960394491591229e+00,2.796370261975065358e-02
7.652148418029873500e-02,-3.121516873065353637e-01
-3.790660015015275830e-01,-4.475539446919868380e-02
-3.513017851291699856e-01,-4.388676555119540579e-01
-2.890171355951282606e-01,-4.381169163345636219e-01
-4.514739570706206018e-01,-3.131152329330149087e-01
-2.080095292698393994e+00,9.524037475679230091e-01
2.498232059706032848e-01,-6.671323204383994288e-01
9.787071750646335611e-01,1.603364114546388386e+00
5.380835305191501439e-01,1.610310849647824227e+00
-5.030192863097984191e-01,-5.910507861051007561e-01
3.904034362173705759e-03,1.062606755700890027e+00
-1.594954031649746362e+00,-4.108840495099362611e-02
1.295691099747777741e+00,-2.787498541734045876e-01
-1.117742426844568204e-01,-3.383704072563335514e-03
-5.631928226976451457e-02,-1.012301575083996319e+00
-4.876605291806913045e-01,-6.331475411688394228e-01
1.230207335884725417e+00,-2.284385239454985450e-01
-9.201574315841945517e-02,3.687498210342633476e-01
9.648726451079826516e-01,7.815268622727077341e-01
-3.626397992417061400e-01,1.014876834433637409e+00
-2.037227467302889228e-01,-4.384840170583273466e-01
-7.549095686385538517e-01,1.560832079175207832e-01
-5.189505870362633999e-01,3.683486349843533014e-02
1.260669086898664526e+00,-8.877994428082008893e-02
-5.862249801369475710e-01,-5.529075369689013808e-01
1.355782322471803081e+00,-2.836739369738655037e-01
6.192325675020283748e-01,8.072388216806297701e-01
-2.553473314237184599e-01,4.672728847000108821e-01
-1.674296932162861573e+00,-1.062038088647425882e+00
-8.857455625086285700e-01,2.723704692740809910e-02
8.853365797975893958e-01,-1.099518514088928756e+00
5.967600541652317014e-01,8.987118813890472291e-01
-6.200689551807150313e-01,-9.617036706838379967e-01
-8.145114682023594233e-01,7.507997600440484698e-01
-5.623996065553881207e-01,2.070741359509018220e-01
6.217456873280490237e-01,-5.985981308236033582e-01
-6.630078031224918567e-01,7.497343215119314785e-02
-5.052668610364494661e-01,5.043250432785183479e-01
-1.713756193778032122e+00,1.383009653170689468e+00
-4.194093951657749675e-01,8.614957922930830403e-01
-2.195042448034633387e-01,2.780904867546765691e-01
1.114882497265791805e+00,1.354358550588820043e-01
-9.407837634082009959e-02,-6.560594101075480911e-01
-1.084573581290614541e+00,1.082336892812766765e-01
5.786056161595896086e-01,1.300274776550131885e-02
-4.744720005751095759e-01,2.449731137226504596e-01
-2.957568415215988122e-01,8.556459989545206479e-01
-3.435215098982214443e-01,5.692714598989506714e-01
8.137152336142797204e-02,1.153530636392209097e+00
-1.598337481671739391e-01,5.663636146449727571e-01
2.424188390632660631e-02,1.740009303903937987e-01
6.998218398340809443e-02,-1.543437018426025431e-01
1.027171486234213227e-01,-8.780221296781848261e-01
5.933003770376857888e-01,1.873201410925819932e-01
1.838077917867636746e+00,-2.225666850816205300e-01
7.814218957058239878e-01,-3.601742917271086863e-01
-2.525074292569528533e-01,4.026488169888066682e-01
-7.980345168994587013e-01,-1.268281354783875381e+00
1.975199971996105752e+00,2.989304411409104412e-01
-5.435749786382622073e-01,2.117331533574824398e-01
1.381232496705552037e+00,1.037025851260379827e+00
-2.589840814947250713e-01,5.206196905840632105e-02
1.439094429872366798e-01,-8.516505610605689114e-01
-1.443233809681754076e+00,9.528462797176993904e-02
-3.337059081761378776e-03,4.401132504922358746e-02
7.892393138024440535e-01,-7.167765835484732895e-01
5.387938099915277057e-01,5.474629722694227679e-02
1.025489363575074586e+00,-3.811987183666858958e-01
4.340402655865279735e-01,-6.814730490953537778e-01
1.138010804712639157e+00,-2.421549002684193208e-01
1.034070248558963234e+00,7.130911803675742400e-01
7.203482134423271344e-01,-1.240014549393518406e+00
3.603993583477540369e-03,-1.507229305232687722e+00
-1.266084514730363431e-01,-3.402385919809116088e-01
8.191704032249059741e-01,1.505155316897222484e+00
8.204071721993276833e-01,2.361869664158487314e+00
-6.889638100823837208e-01,-1.216801821258144622e+00
-2.855514446753871227e-01,-1.978623604742948183e+00
5.240039531299901521e-01,-5.801635488907481708e-01
-1.147656990981098968e+00,5.492841064428244380e-02
7.787941879044264493e-01,8.067432800848475249e-01
3.759377018796871694e-01,4.542774775381200336e-01
-8.255747792855707701e-01,4.760396452528058986e-01
9.789294542418397471e-02,6.071511913530585058e-01
4.442437224854957067e-01,-2.092074768212759395e-01
1.390870626273592370e+00,-6.542581812171479605e-01
-2.762220825725728579e-01,-9.461628958059242755e-01
-1.799863844875247976e-01,-5.221218813802478431e-01
-6.779594780276586574e-01,9.311786273981227657e-02
3.320685053508355966e-01,3.186389994781451546e-02
-1.543003816549451956e-01,-1.194863076791570444e+00
-1.124925557817300303e+00,-1.506907301234539642e-01
-1.232722051940114083e+00,3.769685189766719402e-01
1.177800735934937393e+00,2.925568445904378478e-01
-2.224399352730095994e-02,-7.065775375446080309e-02
9.148856041293129682e-01,-9.897984364318298534e-01
4.829046822733987776e-01,2.188198497794742625e+00
-5.195271322386069840e-02,-9.441554341651362536e-01
-1.223435057134396375e+00,-1.299579955159241518e+00
7.325522490192076797e-01,4.040670490382533564e-01
-1.618172190167050939e-01,-2.072602866243162811e+00
3.552011715894951571e-01,1.527883274537458758e-01
1.109473385294085013e+00,6.518982826217742943e-01
7.930108857219801965e-01,-5.221275447738831232e-01
2.509882954127536259e+00,-7.187381774226000442e-01
6.656759221453770747e-01,-7.239428851342412097e-01
1.139133231589236850e+00,-4.932371180843537206e-01
3.247081660999118213e-01,9.505983139371483315e-01
-4.933798893656617390e-01,2.567472314149172874e-01
-2.567591019786960027e-01,-9.388291832786997970e-01
-3.863398360824158995e-01,-1.291235432873147015e+00
1.726563693142176281e-01,8.431330339972954446e-01
-1.354225803664645511e+00,8.562318154550199178e-01
9.113432772252323399e-01,-4.344395574320340514e-01
-1.506650589669500384e+00,2.863543861940269220e-01
1.222798128984568633e+00,-3.017279844320225335e-02
-6.720182907103885439e-01,-1.187372682205674046e+00
-2.360799725000889138e-01,2.417795949260745647e-01
1.787838875424369034e-02,-1.279450501757542824e+00
3.381752271762573925e-02,1.753746668433251665e+00
-2.912316656982736340e-01,6.274751145770838257e-01
5.301054324675074508e-02,-4.920387669056092150e-01
-5.676326935398520734e-02,4.306237165326844418e-01
-8.676436553214394998e-01,-4.444244850536159808e-01
4.157901599829035011e-02,3.783527652406250552e-01
1.010970399492718275e-01,-1.126175476698355882e-01
-1.723833842768397739e-01,-6.964155034683323642e-01
6.022909824666999173e-02,3.051035988795976484e-01
-2.393404581950270005e-01,-6.077333611088400062e-02
1.935054032053404038e-01,-8.346595596812150797e-01
